,capacidad,alcaldia,latitud,longitud,alcaldia_id
1330,2500,Milpa Alta,19.201976,-99.031563,009
1331,2500,Milpa Alta,19.189517,-99.019809,009
1332,2500,Milpa Alta,19.194976,-99.027214,009
1333,2500,Tlalpan,19.253063,-99.189027,012
1334,2500,Milpa Alta,19.205077,-99.030342,009
1335,1100,Milpa Alta,19.179273,-99.003804,009
1336,2500,Milpa Alta,19.189517,-99.019809,009
1337,2500,Milpa Alta,19.174776,-98.999489,009
1338,2500,Milpa Alta,19.178656,-98.995534,009
1339,1100,Milpa Alta,19.204825,-99.029544,009
1340,2500,Milpa Alta,19.175387,-98.997667,009
1341,2500,Milpa Alta,19.175708,-98.999209,009
1342,2500,Milpa Alta,19.179749,-99.004633,009
1343,2500,Milpa Alta,19.187881,-99.03132,009
1344,2500,Milpa Alta,19.176514,-98.999534,009
1345,1100,Milpa Alta,19.20384,-99.054605,009
1346,2500,Milpa Alta,19.194322,-99.025062,009
1347,2500,Milpa Alta,19.189847,-99.01825,009
1348,2500,Milpa Alta,19.175623,-98.999233,009
1349,2500,Milpa Alta,19.178749,-98.997402,009
1350,2500,Milpa Alta,19.193314,-99.002869,009
1351,1100,Milpa Alta,19.203891,-99.054591,009
1352,2500,Milpa Alta,19.194972,-99.031075,009
1353,2500,Milpa Alta,19.173844,-99.002434,009
1354,2500,Milpa Alta,19.178749,-98.997402,009
1355,1100,Milpa Alta,19.194815,-99.025836,009
1356,2500,Milpa Alta,19.191919,-99.000967,009
1357,2500,Milpa Alta,19.173089,-99.002815,009
1358,2500,Milpa Alta,19.176637,-99.002653,009
1359,2500,Milpa Alta,19.189858,-99.018356,009
1360,2500,Milpa Alta,19.190371,-99.000526,009
1361,1100,Milpa Alta,19.205127,-99.068494,009
1362,2500,Milpa Alta,19.177888,-98.997276,009
1363,1100,Milpa Alta,19.189858,-99.018356,009
1364,1100,Milpa Alta,19.205178,-99.068677,009
1365,2500,Milpa Alta,19.174119,-99.003058,009
1366,2500,Milpa Alta,19.197014,-99.002453,009
1367,2500,Milpa Alta,19.196616,-99.032306,009
1368,2500,Milpa Alta,19.173157,-99.001834,009
1369,2500,Milpa Alta,19.174824,-99.002033,009
1370,2500,Milpa Alta,19.173292,-99.001671,009
1371,2500,Milpa Alta,19.19665,-99.0312,009
1372,2500,Milpa Alta,19.192695,-99.004062,009
1373,2500,Milpa Alta,19.193122,-99.004623,009
1374,2500,Milpa Alta,19.175466,-99.002134,009
1375,2500,Milpa Alta,19.190348,-99.018401,009
1376,2500,Milpa Alta,19.181414,-99.007019,009
1377,2500,Milpa Alta,19.18431,-99.019275,009
1378,2500,Milpa Alta,19.183031,-99.067454,009
1379,2500,Milpa Alta,19.178368,-98.995405,009
1380,2500,Milpa Alta,19.176412,-99.002637,009
1381,2500,Milpa Alta,19.190348,-99.018401,009
1382,2500,Milpa Alta,19.177786,-99.001344,009
1383,2500,Milpa Alta,19.177917,-98.997307,009
1384,2500,Milpa Alta,19.192788,-99.025342,009
1385,2500,Milpa Alta,19.175795,-99.002673,009
1386,2500,Milpa Alta,19.168721,-98.999794,009
1387,2500,Milpa Alta,19.18663,-99.029199,009
1388,2500,Milpa Alta,19.190421,-99.007645,009
1389,2500,Milpa Alta,19.174946,-98.998766,009
1390,2500,Milpa Alta,19.191059,-99.007347,009
1391,2500,Milpa Alta,19.179157,-98.999738,009
1392,2500,Milpa Alta,19.178969,-98.996125,009
1393,2500,Milpa Alta,19.189496,-99.018345,009
1394,2500,Milpa Alta,19.202051,-99.036823,009
1395,2500,Milpa Alta,19.190336,-99.005427,009
1396,2500,Milpa Alta,19.178969,-98.996125,009
1397,2500,Milpa Alta,19.168068,-99.000588,009
1398,1100,Milpa Alta,19.200958,-99.030496,009
1399,2500,Milpa Alta,19.177705,-98.998057,009
1400,2500,Milpa Alta,19.191139,-99.007341,009
1401,2500,Milpa Alta,19.177166,-98.997421,009
1402,2500,Milpa Alta,19.1703,-99.000657,009
1403,2500,Milpa Alta,19.201153,-99.030427,009
1404,2500,Milpa Alta,19.197551,-99.002241,009
1405,2500,Milpa Alta,19.193316,-99.003571,009
1406,2500,Milpa Alta,19.195657,-99.017694,009
1407,2500,Milpa Alta,19.199326,-99.022896,009
1408,2500,Milpa Alta,19.173913,-99.002358,009
1409,1100,Milpa Alta,19.196769,-99.024579,009
1410,2500,Milpa Alta,19.187135,-99.0218,009
1411,2500,Milpa Alta,19.173962,-99.003223,009
1412,1100,Milpa Alta,19.205322,-99.030068,009
1413,2500,Milpa Alta,19.171344,-98.9996,009
1414,2500,Milpa Alta,19.184751,-99.013891,009
1415,2500,Milpa Alta,19.176997,-99.036594,009
1416,2500,Milpa Alta,19.196483,-99.049278,009
1417,2500,Milpa Alta,19.185452,-99.021011,009
1418,1100,Milpa Alta,19.175765,-98.998061,009
1419,2500,Milpa Alta,19.176997,-99.036594,009
1420,2500,Milpa Alta,19.195049,-99.004234,009
1421,2500,Milpa Alta,19.171123,-98.993638,009
1422,2500,Milpa Alta,19.219354,-99.00176,009
1423,2500,Milpa Alta,19.182766,-99.032009,009
1424,1100,Milpa Alta,19.196761,-99.024609,009
1425,2500,Milpa Alta,19.195212,-99.001017,009
1426,2500,Milpa Alta,19.187862,-99.030449,009
1427,2500,Milpa Alta,19.194326,-99.001504,009
1428,2500,Milpa Alta,19.17594,-99.029193,009
1429,2500,Milpa Alta,19.174323,-99.002207,009
1430,1100,Milpa Alta,19.187158,-99.075068,009
1431,2500,Milpa Alta,19.177791,-98.995766,009
1432,1100,Milpa Alta,19.219321,-99.00155,009
1433,2500,Milpa Alta,19.180907,-99.031305,009
1434,1100,Milpa Alta,19.184837,-99.016929,009
1435,1100,Milpa Alta,19.180564,-99.031373,009
1436,2500,Milpa Alta,19.198994,-99.008471,009
1437,2500,Milpa Alta,19.181628,-99.035045,009
1438,2500,Milpa Alta,19.184259,-99.020439,009
1439,2500,Milpa Alta,19.185839,-99.018568,009
1440,2500,Milpa Alta,19.173268,-99.036549,009
1441,2500,Milpa Alta,19.172045,-98.991271,009
1442,2500,Milpa Alta,19.194108,-99.00776,009
1443,2500,Milpa Alta,19.173035,-99.036516,009
1444,1100,Milpa Alta,19.177794,-99.001143,009
1445,2500,Milpa Alta,19.194831,-99.01531,009
1446,2500,Milpa Alta,19.1946,-99.007607,009
1447,1100,Milpa Alta,19.186034,-99.071687,009
1448,1100,Milpa Alta,19.195528,-99.001886,009
1449,2500,Milpa Alta,19.175308,-98.996495,009
1450,2500,Milpa Alta,19.179319,-99.001065,009
1451,2500,Milpa Alta,19.194854,-99.016235,009
1452,1100,Milpa Alta,19.196116,-99.005183,009
1453,2500,Milpa Alta,19.173325,-99.036878,009
1454,2500,Milpa Alta,19.19196,-99.01189,009
1455,2500,Milpa Alta,19.179935,-99.03085,009
1456,2500,Milpa Alta,19.190239,-99.002164,009
1457,2500,Milpa Alta,19.174806,-98.997894,009
1458,2500,Milpa Alta,19.184299,-99.019323,009
1459,2500,Milpa Alta,19.191599,-99.021098,009
1460,2500,Milpa Alta,19.193483,-99.026153,009
1461,2500,Milpa Alta,19.187862,-99.030448,009
1462,2500,Milpa Alta,19.196436,-99.01831,009
1463,2500,Milpa Alta,19.178064,-99.002921,009
1464,2500,Milpa Alta,19.187668,-99.068824,009
1465,2500,Milpa Alta,19.193921,-99.02433,009
1466,2500,Milpa Alta,19.193672,-99.017033,009
1467,2500,Milpa Alta,19.196669,-99.033848,009
1468,2500,Milpa Alta,19.196455,-99.033768,009
1469,2500,Milpa Alta,19.195253,-99.030987,009
1470,2500,Milpa Alta,19.191465,-99.029369,009
1471,2500,Milpa Alta,19.194816,-99.022638,009
1472,2500,Milpa Alta,19.193185,-99.018552,009
1473,1100,Milpa Alta,19.189075,-99.02168,009
1474,2500,Milpa Alta,19.196028,-99.033098,009
1475,2500,Milpa Alta,19.187113,-99.020933,009
1476,2500,Milpa Alta,19.187288,-99.020948,009
1477,2500,Milpa Alta,19.192617,-99.020056,009
1478,2500,Milpa Alta,19.187336,-99.021004,009
1479,2500,Milpa Alta,19.207272,-99.054565,009
1480,2500,Milpa Alta,19.186937,-99.020642,009
1481,2500,Milpa Alta,19.194548,-99.034116,009
1482,2500,Milpa Alta,19.191325,-99.027494,009
1483,2500,Milpa Alta,19.189626,-99.021753,009
1484,2500,Milpa Alta,19.186937,-99.020642,009
1485,2500,Milpa Alta,19.188917,-99.00853,009
1486,2500,Milpa Alta,19.209736,-99.009731,009
1487,2500,Milpa Alta,19.192284,-99.007538,009
1488,2500,Milpa Alta,19.194348,-99.03501,009
1489,2500,Milpa Alta,19.175908,-98.99648,009
1490,2500,Milpa Alta,19.185337,-99.021507,009
1491,2500,Milpa Alta,19.192443,-99.003148,009
1492,2500,Milpa Alta,19.187475,-99.015041,009
1493,2500,Milpa Alta,19.188917,-99.008106,009
1494,2500,Milpa Alta,19.193109,-99.008544,009
1495,1100,Milpa Alta,19.193,-99.02682,009
1496,2500,Milpa Alta,19.188916,-99.008105,009
1497,1100,Milpa Alta,19.184744,-99.020742,009
1498,2500,Milpa Alta,19.189574,-99.006116,009
1499,2500,Milpa Alta,19.191342,-98.999876,009
1500,2500,Milpa Alta,19.188337,-99.032778,009
1501,2500,Milpa Alta,19.19235,-99.012054,009
1502,1100,Milpa Alta,19.174846,-98.998068,009
1503,2500,Milpa Alta,19.181255,-99.006985,009
1504,2500,Milpa Alta,19.205386,-99.067401,009
1505,2500,Milpa Alta,19.196093,-99.014671,009
1506,1100,Milpa Alta,19.201732,-99.06885,009
1507,2500,Milpa Alta,19.197395,-99.02333,009
1508,2500,Milpa Alta,19.191597,-99.0271,009
1509,2500,Milpa Alta,19.176426,-98.998551,009
1510,2500,Milpa Alta,19.189141,-99.004765,009
1511,2500,Milpa Alta,19.20322,-99.06702,009
1512,2500,Milpa Alta,19.177442,-98.997661,009
1513,2500,Milpa Alta,19.20806,-99.066548,009
1514,2500,Milpa Alta,19.195838,-99.03252,009
1515,2500,Milpa Alta,19.222,-98.998676,009
1516,2500,Milpa Alta,19.188639,-99.029561,009
1517,2500,Milpa Alta,19.187827,-98.99248,009
1518,2500,Milpa Alta,19.20605,-99.069318,009
1519,2500,Milpa Alta,19.223388,-99.001441,009
1520,2500,Milpa Alta,19.187996,-99.032524,009
1521,2500,Milpa Alta,19.18434,-99.026454,009
1522,2500,Milpa Alta,19.185739,-99.022501,009
1523,2500,Milpa Alta,19.173088,-99.001707,009
1524,2500,Milpa Alta,19.205078,-99.072067,009
1525,2500,Milpa Alta,19.184369,-99.026396,009
1526,2500,Milpa Alta,19.193395,-99.004083,009
1527,2500,Milpa Alta,19.173639,-99.00252,009
1528,2500,Milpa Alta,19.189878,-99.029234,009
1529,2500,Milpa Alta,19.198552,-99.024493,009
1530,2500,Milpa Alta,19.201852,-99.069891,009
1531,2500,Milpa Alta,19.187495,-99.067387,009
1532,2500,Milpa Alta,19.192654,-99.028152,009
1533,2500,Milpa Alta,19.197903,-99.034174,009
1534,2500,Milpa Alta,19.174072,-99.002451,009
1535,2500,Milpa Alta,19.193814,-99.001936,009
1536,2500,Milpa Alta,19.191128,-99.00132,009
1537,2500,Milpa Alta,19.194287,-99.001564,009
1538,2500,Milpa Alta,19.201015,-99.068901,009
1539,2500,Milpa Alta,19.189562,-99.029251,009
1540,2500,Milpa Alta,19.178691,-98.998357,009
1541,2500,Milpa Alta,19.190522,-99.005595,009
1542,1100,Milpa Alta,19.175686,-99.002207,009
1543,2500,Milpa Alta,19.202248,-99.072685,009
1544,1100,Milpa Alta,19.192226,-99.001587,009
1545,2500,Milpa Alta,19.190589,-99.007609,009
1546,2500,Milpa Alta,19.190407,-99.002029,009
1547,2500,Milpa Alta,19.202714,-99.069522,009
1548,2500,Milpa Alta,19.188061,-99.029755,009
1549,2500,Milpa Alta,19.175757,-99.003602,009
1550,2500,Milpa Alta,19.19063,-99.018965,009
1551,2500,Milpa Alta,19.189317,-98.993116,009
1552,2500,Milpa Alta,19.201953,-99.071466,009
1553,2500,Milpa Alta,19.18977,-99.004736,009
1554,2500,Milpa Alta,19.190501,-99.01902,009
1555,2500,Milpa Alta,19.193358,-99.022833,009
1556,2500,Milpa Alta,19.18945,-99.000483,009
1557,2500,Milpa Alta,19.189267,-99.004049,009
1558,2500,Milpa Alta,19.190268,-99.027001,009
1559,2500,Milpa Alta,19.204381,-99.072414,009
1560,1100,Milpa Alta,19.190245,-99.019051,009
1561,2500,Milpa Alta,19.185202,-99.021544,009
1562,2500,Milpa Alta,19.202538,-99.068968,009
1563,2500,Milpa Alta,19.189764,-99.004654,009
1564,2500,Milpa Alta,19.192945,-99.021442,009
1565,2500,Milpa Alta,19.185204,-99.021545,009
1566,2500,Milpa Alta,19.190076,-99.021908,009
1567,2500,Milpa Alta,19.187564,-99.02952,009
1568,2500,Milpa Alta,19.18415,-99.020528,009
1569,2500,Milpa Alta,19.190245,-99.019049,009
1570,2500,Milpa Alta,19.195743,-99.024789,009
1571,2500,Milpa Alta,19.201476,-99.077206,009
1572,2500,Milpa Alta,19.198041,-99.023445,009
1573,2500,Milpa Alta,19.18786,-99.029887,009
1574,2500,Milpa Alta,19.204167,-99.069732,009
1575,2500,Milpa Alta,19.177752,-98.996535,009
1576,2500,Milpa Alta,19.194556,-99.028836,009
1577,1100,Milpa Alta,19.204286,-99.069985,009
1578,2500,Milpa Alta,19.207695,-99.067065,009
1579,1100,Milpa Alta,19.204187,-99.068041,009
1580,2500,Milpa Alta,19.204227,-99.068818,009
1581,2500,Milpa Alta,19.185086,-99.067655,009
1582,2500,Milpa Alta,19.203386,-99.072754,009
1583,2500,Milpa Alta,19.206522,-99.066797,009
1584,2500,Milpa Alta,19.20416,-99.068813,009
1585,1100,Milpa Alta,19.205149,-99.068214,009
1586,2500,Milpa Alta,19.198002,-99.048426,009
1587,2500,Milpa Alta,19.182769,-99.009469,009
1588,2500,Milpa Alta,19.195155,-99.023512,009
1589,2500,Milpa Alta,19.174461,-99.002147,009
1590,2500,Milpa Alta,19.193016,-99.000839,009
1591,1100,Milpa Alta,19.19573,-99.026243,009
1592,2500,Milpa Alta,19.190391,-99.005165,009
1593,2500,Milpa Alta,19.192726,-99.003578,009
1594,2500,Milpa Alta,19.19199,-99.003865,009
1595,2500,Milpa Alta,19.189278,-99.023086,009
1596,2500,Milpa Alta,19.19199,-99.003865,009
1597,2500,Milpa Alta,19.188807,-99.027795,009
1598,2500,Tlalpan,19.270779,-99.19433,012
1599,2500,Milpa Alta,19.188779,-99.012487,009
1600,2500,Milpa Alta,19.198649,-99.047581,009
1601,2500,Milpa Alta,19.200289,-99.046814,009
1602,1100,Milpa Alta,19.196505,-99.031994,009
1603,2500,Milpa Alta,19.188836,-99.01255,009
1604,2500,Milpa Alta,19.188973,-98.994152,009
1605,1100,Milpa Alta,19.200706,-99.047921,009
1606,2500,Milpa Alta,19.1907,-99.018236,009
1607,2500,Milpa Alta,19.22558,-98.995809,009
1608,2500,Milpa Alta,19.194749,-99.025961,009
1609,2500,Milpa Alta,19.194398,-99.049043,009
1610,2500,Milpa Alta,19.177133,-99.000799,009
1611,2500,Milpa Alta,19.192766,-99.020186,009
1612,1100,Milpa Alta,19.177133,-99.000799,009
1613,1100,Milpa Alta,19.193315,-99.089237,009
1614,2500,Milpa Alta,19.190403,-99.022995,009
1615,2500,Milpa Alta,19.182344,-99.074209,009
1616,2500,Milpa Alta,19.200706,-99.04792,009
1617,1100,Milpa Alta,19.189935,-99.022245,009
1618,2500,Milpa Alta,19.193203,-99.089478,009
1619,2500,Milpa Alta,19.193805,-99.029319,009
1620,2500,Milpa Alta,19.200706,-99.047921,009
1621,2500,Milpa Alta,19.19077,-99.018742,009
1622,1100,Milpa Alta,19.187647,-98.995981,009
1623,2500,Milpa Alta,19.198369,-99.023368,009
1624,2500,Milpa Alta,19.193647,-99.088898,009
1625,2500,Milpa Alta,19.190451,-99.01783,009
1626,2500,Milpa Alta,19.172716,-98.991587,009
1627,2500,Milpa Alta,19.204515,-99.069663,009
1628,2500,Milpa Alta,19.19246,-99.018049,009
1629,2500,Milpa Alta,19.177799,-99.003035,009
1630,2500,Milpa Alta,19.193925,-99.090957,009
1631,2500,Milpa Alta,19.187983,-99.019265,009
1632,2500,Milpa Alta,19.203755,-99.067068,009
1633,2500,Milpa Alta,19.190481,-99.017639,009
1634,2500,Milpa Alta,19.176298,-98.998905,009
1635,2500,Milpa Alta,19.190063,-99.01757,009
1636,2500,Milpa Alta,19.185929,-99.021701,009
1637,2500,Milpa Alta,19.199826,-99.045004,009
1638,2500,Milpa Alta,19.186123,-99.069565,009
1639,2500,Milpa Alta,19.187296,-99.019016,009
1640,2500,Milpa Alta,19.208415,-99.070264,009
1641,2500,Milpa Alta,19.187254,-99.0245,009
1642,1100,Milpa Alta,19.214529,-99.0682,009
1643,2500,Milpa Alta,19.194403,-99.033997,009
1644,1100,Milpa Alta,19.177302,-99.003136,009
1645,2500,Milpa Alta,19.208201,-99.053041,009
1646,1100,Milpa Alta,19.189326,-99.070285,009
1647,2500,Milpa Alta,19.186733,-99.01921,009
1648,2500,Milpa Alta,19.224737,-98.996089,009
1649,2500,Milpa Alta,19.187091,-99.0212,009
1650,2500,Milpa Alta,19.175817,-98.998042,009
1651,1100,Milpa Alta,19.204271,-99.067932,009
1652,2500,Milpa Alta,19.190611,-99.018023,009
1653,2500,Milpa Alta,19.1932,-99.089853,009
1654,2500,Milpa Alta,19.188947,-99.019778,009
1655,1100,Milpa Alta,19.204298,-99.067898,009
1656,2500,Milpa Alta,19.193426,-99.026114,009
1657,2500,Milpa Alta,19.19397,-99.091106,009
1658,2500,Milpa Alta,19.182848,-99.009553,009
1659,2500,Milpa Alta,19.197477,-99.08892,009
1660,1100,Milpa Alta,19.186921,-99.026733,009
1661,2500,Milpa Alta,19.193322,-99.022985,009
1662,2500,Milpa Alta,19.195501,-99.087622,009
1663,2500,Milpa Alta,19.184044,-99.071103,009
1664,2500,Milpa Alta,19.194024,-99.025879,009
1665,2500,Milpa Alta,19.19352,-99.090775,009
1666,2500,Tlalpan,19.270834,-99.194696,012
1667,2500,Milpa Alta,19.185072,-99.019029,009
1668,2500,Milpa Alta,19.191152,-99.02497,009
1669,1100,Milpa Alta,19.18372,-99.071606,009
1670,2500,Milpa Alta,19.182753,-99.071022,009
1671,2500,Milpa Alta,19.185115,-99.019229,009
1672,2500,Milpa Alta,19.18372,-99.071606,009
1673,2500,Milpa Alta,19.193805,-99.029319,009
1674,2500,Milpa Alta,19.186073,-99.069435,009
1675,2500,Milpa Alta,19.182101,-99.07376,009
1676,2500,Milpa Alta,19.192893,-99.031789,009
1677,2500,Milpa Alta,19.182624,-99.071293,009
1678,2500,Milpa Alta,19.197447,-99.023355,009
1679,2500,Milpa Alta,19.180357,-99.071245,009
1680,2500,Milpa Alta,19.192381,-99.025421,009
1681,2500,Milpa Alta,19.181083,-99.070481,009
1682,2500,Milpa Alta,19.194818,-99.026013,009
1683,2500,Milpa Alta,19.189244,-99.023661,009
1684,2500,Milpa Alta,19.203027,-99.015472,009
1685,2500,Milpa Alta,19.192822,-99.025307,009
1686,1100,Milpa Alta,19.180304,-99.071152,009
1687,2500,Milpa Alta,19.195554,-99.030631,009
1688,2500,Milpa Alta,19.180214,-99.071068,009
1689,1100,Milpa Alta,19.172672,-98.998253,009
1690,1100,Milpa Alta,19.20393,-99.069427,009
1691,2500,Milpa Alta,19.179434,-99.071527,009
1692,1100,Milpa Alta,19.189396,-99.024498,009
1693,2500,Milpa Alta,19.188092,-99.069573,009
1694,2500,Milpa Alta,19.181244,-99.073541,009
1695,2500,Milpa Alta,19.188459,-99.069443,009
1696,2500,Milpa Alta,19.188073,-99.03393,009
1697,2500,Milpa Alta,19.191692,-99.028823,009
1698,2500,Milpa Alta,19.182442,-99.074181,009
1699,1100,Milpa Alta,19.192761,-99.025428,009
1700,2500,Milpa Alta,19.207069,-99.072984,009
1701,2500,Milpa Alta,19.19161,-99.025375,009
1702,2500,Milpa Alta,19.184316,-99.067163,009
1703,2500,Milpa Alta,19.202505,-99.069199,009
1704,2500,Milpa Alta,19.183355,-99.066644,009
1705,2500,Milpa Alta,19.187066,-99.087649,009
1706,2500,Milpa Alta,19.185028,-99.069644,009
1707,2500,Milpa Alta,19.207547,-99.067953,009
1708,2500,Milpa Alta,19.190278,-99.025957,009
1709,2500,Milpa Alta,19.186501,-99.071514,009
1710,2500,Milpa Alta,19.189021,-99.027648,009
1711,2500,Milpa Alta,19.185893,-99.066137,009
1712,2500,Milpa Alta,19.205872,-99.071576,009
1713,2500,Milpa Alta,19.195293,-99.089689,009
1714,2500,Milpa Alta,19.184249,-99.068184,009
1715,2500,Milpa Alta,19.178378,-99.003041,009
1716,2500,Milpa Alta,19.196545,-99.025688,009
1717,2500,Milpa Alta,19.190229,-99.028061,009
1718,2500,Milpa Alta,19.183639,-99.068387,009
1719,2500,Milpa Alta,19.175064,-99.001393,009
1720,2500,Milpa Alta,19.206952,-99.068013,009
1721,2500,Milpa Alta,19.195248,-99.089437,009
1722,2500,Milpa Alta,19.19186,-99.027893,009
1723,2500,Milpa Alta,19.206914,-99.071373,009
1724,2500,Milpa Alta,19.199273,-99.022856,009
1725,2500,Milpa Alta,19.201795,-99.036963,009
1726,2500,Milpa Alta,19.206144,-99.071388,009
1727,2500,Milpa Alta,19.193503,-99.028925,009
1728,2500,Milpa Alta,19.183667,-99.019506,009
1729,1100,Milpa Alta,19.185331,-99.067017,009
1730,2500,Milpa Alta,19.168749,-98.997145,009
1731,2500,Milpa Alta,19.191305,-99.026278,009
1732,2500,Milpa Alta,19.187912,-99.070389,009
1733,2500,Milpa Alta,19.197037,-99.034693,009
1734,2500,Milpa Alta,19.186484,-99.067027,009
1735,1100,Milpa Alta,19.203587,-99.072253,009
1736,2500,Milpa Alta,19.20027,-99.045425,009
1737,2500,Milpa Alta,19.204573,-99.070114,009
1738,1100,Milpa Alta,19.185471,-99.064693,009
1739,2500,Milpa Alta,19.18005,-99.073045,009
1740,2500,Milpa Alta,19.204734,-99.069547,009
1741,2500,Milpa Alta,19.196135,-99.048157,009
1742,2500,Milpa Alta,19.186066,-99.069531,009
1743,2500,Milpa Alta,19.206162,-99.065294,009
1744,2500,Milpa Alta,19.181383,-99.072731,009
1745,2500,Milpa Alta,19.186066,-99.069531,009
1746,2500,Milpa Alta,19.184572,-99.068111,009
1747,2500,Milpa Alta,19.181959,-99.073688,009
1748,2500,Milpa Alta,19.206205,-99.066978,009
1749,2500,Milpa Alta,19.181968,-99.073213,009
1750,2500,Milpa Alta,19.186255,-99.070039,009
1751,1100,Milpa Alta,19.194864,-99.021909,009
1752,2500,Milpa Alta,19.210234,-99.070703,009
1753,2500,Milpa Alta,19.182674,-99.073494,009
1754,2500,Milpa Alta,19.205371,-99.065075,009
1755,2500,Milpa Alta,19.170968,-99.03351,009
1756,2500,Milpa Alta,19.189002,-99.069371,009
1757,2500,Milpa Alta,19.186603,-99.070151,009
1758,2500,Milpa Alta,19.204208,-99.068779,009
1759,1100,Milpa Alta,19.191849,-99.027621,009
1760,2500,Milpa Alta,19.191152,-99.07204,009
1761,2500,Milpa Alta,19.177552,-99.029521,009
1762,2500,Milpa Alta,19.187879,-99.0699,009
1763,2500,Milpa Alta,19.181796,-99.060836,009
1764,2500,Milpa Alta,19.174694,-99.033351,009
1765,2500,Milpa Alta,19.195946,-99.032871,009
1766,2500,Milpa Alta,19.18429,-99.071717,009
1767,2500,Milpa Alta,19.181244,-99.076587,009
1768,2500,Milpa Alta,19.175327,-99.041416,009
1769,1100,Milpa Alta,19.185567,-99.068038,009
1770,2500,Milpa Alta,19.175906,-99.030254,009
1771,1100,Milpa Alta,19.18787,-99.068721,009
1772,2500,Milpa Alta,19.175765,-99.032265,009
1773,2500,Milpa Alta,19.198183,-99.093986,009
1774,2500,Milpa Alta,19.181909,-99.069787,009
1775,1100,Milpa Alta,19.176574,-99.030162,009
1776,2500,Milpa Alta,19.181909,-99.069787,009
1777,1100,Milpa Alta,19.176908,-99.036354,009
1778,2500,Milpa Alta,19.183047,-99.06865,009
1779,2500,Milpa Alta,19.18191,-99.069786,009
1780,2500,Milpa Alta,19.173955,-99.029747,009
1781,2500,Milpa Alta,19.184104,-99.068214,009
1782,2500,Milpa Alta,19.175874,-99.030225,009
1783,2500,Milpa Alta,19.189545,-99.069717,009
1784,2500,Milpa Alta,19.220082,-98.989742,009
1785,1100,Milpa Alta,19.17521,-99.03128,009
1786,2500,Milpa Alta,19.175198,-99.03109,009
1787,2500,Milpa Alta,19.187299,-99.071105,009
1788,2500,Milpa Alta,19.175338,-99.027178,009
1789,2500,Milpa Alta,19.200525,-99.021294,009
1790,1100,Tlalpan,19.255567,-99.186071,012
1791,2500,Milpa Alta,19.198868,-99.020905,009
1792,2500,Milpa Alta,19.205794,-99.071557,009
1793,2500,Milpa Alta,19.175606,-99.030358,009
1794,2500,Milpa Alta,19.179837,-99.075353,009
1795,2500,Milpa Alta,19.17156,-99.030602,009
1796,2500,Milpa Alta,19.205586,-99.071719,009
1797,2500,Milpa Alta,19.173019,-99.034927,009
1798,2500,Milpa Alta,19.206126,-99.07149,009
1799,1100,Milpa Alta,19.174978,-99.03186,009
1800,1100,Milpa Alta,19.17548,-99.031708,009
1801,2500,Milpa Alta,19.176699,-99.032351,009
1802,2500,Milpa Alta,19.172195,-99.034082,009
1803,2500,Milpa Alta,19.188298,-99.068204,009
1804,1100,Milpa Alta,19.206371,-99.066457,009
1805,2500,Milpa Alta,19.174505,-99.029156,009
1806,1100,Milpa Alta,19.212093,-99.060478,009
1807,2500,Milpa Alta,19.202774,-99.072135,009
1808,2500,Milpa Alta,19.176198,-99.029564,009
1809,2500,Milpa Alta,19.207708,-99.06963,009
1810,2500,Milpa Alta,19.173492,-99.03828,009
1811,2500,Milpa Alta,19.176591,-99.032744,009
1812,1100,Milpa Alta,19.176461,-99.029898,009
1813,2500,Milpa Alta,19.187397,-99.06858,009
1814,2500,Milpa Alta,19.191136,-99.089043,009
1815,2500,Milpa Alta,19.175546,-99.026647,009
1816,2500,Milpa Alta,19.174829,-99.03038,009
1817,1100,Milpa Alta,19.187714,-99.06899,009
1818,2500,Milpa Alta,19.206794,-99.070988,009
1819,2500,Milpa Alta,19.175146,-99.030468,009
1820,2500,Milpa Alta,19.179596,-99.037299,009
1821,2500,Milpa Alta,19.204149,-99.071511,009
1822,2500,Milpa Alta,19.190762,-99.069408,009
1823,2500,Milpa Alta,19.175693,-99.031842,009
1824,2500,Milpa Alta,19.174074,-99.031707,009
1825,2500,Milpa Alta,19.170388,-99.032928,009
1826,2500,Milpa Alta,19.175909,-99.030119,009
1827,2500,Milpa Alta,19.192729,-99.091274,009
1828,2500,Milpa Alta,19.184641,-99.068825,009
1829,2500,Milpa Alta,19.176182,-99.035801,009
1830,2500,Milpa Alta,19.177621,-99.033895,009
1831,2500,Milpa Alta,19.202334,-99.070309,009
1832,2500,Milpa Alta,19.187571,-99.070359,009
1833,2500,Milpa Alta,19.19152,-99.089975,009
1834,2500,Milpa Alta,19.175606,-99.030357,009
1835,1100,Milpa Alta,19.175274,-99.032815,009
1836,1100,Milpa Alta,19.201811,-99.070129,009
1837,2500,Milpa Alta,19.179332,-99.069582,009
1838,2500,Milpa Alta,19.192226,-99.09019,009
1839,2500,Milpa Alta,19.203443,-99.069109,009
1840,2500,Milpa Alta,19.175435,-99.02642,009
1841,2500,Milpa Alta,19.176359,-99.029258,009
1842,2500,Milpa Alta,19.170935,-99.033533,009
1843,2500,Milpa Alta,19.18773,-99.069155,009
1844,2500,Milpa Alta,19.175625,-99.033348,009
1845,2500,Milpa Alta,19.200945,-99.069054,009
1846,2500,Milpa Alta,19.175617,-99.029869,009
